4|000000000193|06-Aug-2018|CCAFH2ARW631|903.00|12664581
5|000000000193|06-Aug-2018|107413047109|399.00|12664621
6|000000000193|06-Aug-2018|107413050134|200.00|12664643
7|000000000193|06-Aug-2018|107413050410|149.00|12664645
8|000000000193|06-Aug-2018|107413051717|199.00|12664662
9|000000000193|06-Aug-2018|107413052385|399.00|12664675
10|000000000193|06-Aug-2018|107413053574|110.00|12664704
11|000000000193|06-Aug-2018|107413053962|74.00|12664712
12|000000000193|06-Aug-2018|107413054427|330.00|12664720
13|000000000193|06-Aug-2018|107413057837|179.00|12664766
14|000000000193|06-Aug-2018|107413064099|199.00|12664834
15|000000000193|06-Aug-2018|107413064205|798.00|12664839
16|000000000193|06-Aug-2018|107413067105|30.00|12664875
17|000000000193|06-Aug-2018|107413068041|10.00|12664880
18|000000000193|06-Aug-2018|107413068765|1598.00|12664884
19|000000000193|06-Aug-2018|107413069607|2484.22|12664899
20|000000000193|06-Aug-2018|107413069369|500.00|12664906
21|000000000193|06-Aug-2018|107413074073|99.00|12665001
22|000000000193|06-Aug-2018|107413075074|630.00|12665029
23|000000000193|06-Aug-2018|107413077687|200.00|12665106
24|000000000193|06-Aug-2018|107413076152|399.00|12665172
25|000000000193|06-Aug-2018|107413081438|509.00|12665246
26|000000000193|06-Aug-2018|107413084231|99.00|12665258
27|000000000193|06-Aug-2018|107413091477|448.00|12665490
28|000000000193|06-Aug-2018|107413092195|509.00|12665492
29|000000000193|06-Aug-2018|107413095751|5975.00|12665637
30|000000000193|06-Aug-2018|107413096011|399.00|12665646
31|000000000193|06-Aug-2018|107413096879|30.00|12665691
32|000000000193|06-Aug-2018|107413100312|70.00|12665821
33|000000000193|06-Aug-2018|107413117737|4000.00|12666757
34|000000000193|06-Aug-2018|107413118978|10.00|12666834
35|000000000193|06-Aug-2018|107413119795|7000.00|12666856
36|000000000193|06-Aug-2018|107413121831|350.00|12667053
37|000000000193|06-Aug-2018|107413122354|1700.00|12667087
38|000000000193|06-Aug-2018|107413122402|413.00|12667141
39|000000000193|06-Aug-2018|107413125124|150.00|12667215
40|000000000193|06-Aug-2018|CCAFH1ARW640|1000.00|12667399
41|000000000193|06-Aug-2018|107413132777|153.00|12667716
42|000000000193|06-Aug-2018|CCAFH2ARW641|200.00|12667762
43|000000000193|06-Aug-2018|107413134118|20.00|12667794
44|000000000193|06-Aug-2018|107413135887|200.00|12667892
45|000000000193|06-Aug-2018|107413137317|94.00|12667981
46|000000000193|06-Aug-2018|107413137229|1560.00|12668042
47|000000000193|06-Aug-2018|107413138725|350.00|12668064
48|000000000193|06-Aug-2018|107413137958|500.00|12668108
49|000000000193|06-Aug-2018|107413140221|548.00|12668189
50|000000000193|06-Aug-2018|107413146074|200.00|12668563
51|000000000193|06-Aug-2018|CCAFH1ARW643|5000.00|12668702
52|000000000193|06-Aug-2018|CCAFH2ARW644|14367.00|12668937
53|000000000193|06-Aug-2018|107413156408|978.00|12669178
54|000000000193|06-Aug-2018|107413156785|500.00|12669221
55|000000000193|06-Aug-2018|CCAFH1ARW645|8403.00|12669373
56|000000000193|06-Aug-2018|107413159678|199.00|12669406
57|000000000193|06-Aug-2018|107413160123|252.00|12669433
58|000000000193|06-Aug-2018|CCAFH1ARW646|3770.00|12669504
59|000000000193|06-Aug-2018|107413162852|100.00|12669604
60|000000000193|06-Aug-2018|107413163855|315.00|12669686
61|000000000193|06-Aug-2018|107413165298|203.54|12669759
62|000000000193|06-Aug-2018|107413167470|1017.70|12669872
63|000000000193|06-Aug-2018|107413167863|700.00|12669943
64|000000000193|06-Aug-2018|107413168805|203.54|12669956
65|000000000193|06-Aug-2018|CCAFH2ARW648|5000.00|12669995
66|000000000193|06-Aug-2018|107413170319|203.54|12670042
67|000000000193|06-Aug-2018|107413171295|3051.08|12670153
68|000000000193|06-Aug-2018|107413174145|884.00|12670268
69|000000000193|06-Aug-2018|107413177810|892.00|12670610
70|000000000193|06-Aug-2018|CCAFH1ARW650|2000.00|12670627
71|000000000193|06-Aug-2018|107413177569|1060.00|12670729
72|000000000193|06-Aug-2018|CCAFH1ARW651|672.00|12671204
73|000000000193|06-Aug-2018|CCAFH1ARW653|776.00|12671398
74|000000000193|06-Aug-2018|CCAFH2ARW654|4100.00|12671447
75|000000000193|06-Aug-2018|107413195946|9787.00|12671502
76|000000000193|06-Aug-2018|CCAFH1ARW656|478.00|12671887
77|000000000193|06-Aug-2018|CCAFH1ARW659|740.00|12672333
78|000000000193|06-Aug-2018|107413214500|3000.00|12672643
79|000000000193|06-Aug-2018|CCAFH2ARW661|768.00|12672689
80|000000000193|06-Aug-2018|CCAFH2ARW662|16895.00|12672966
81|000000000193|06-Aug-2018|CCAFH1ARW663|502.88|12673031
82|000000000193|06-Aug-2018|107413224486|180.00|12673211
83|000000000193|06-Aug-2018|107413231001|1885.00|12673620
84|000000000193|06-Aug-2018|107413236026|2000.00|12673899
85|000000000193|06-Aug-2018|CCAFH1ARW666|21286.00|12673907
86|000000000193|06-Aug-2018|107413237488|240.00|12673974
87|000000000193|06-Aug-2018|107413241516|409.00|12674193
88|000000000193|06-Aug-2018|107413243213|501.00|12674313
89|000000000193|06-Aug-2018|107413244557|500.00|12674400
90|000000000193|06-Aug-2018|CCAFH1ARW667|200.00|12674749
91|000000000193|06-Aug-2018|107413257117|826.00|12675137
92|000000000193|06-Aug-2018|107413267773|250.00|12675705
93|000000000193|06-Aug-2018|107413279110|1725.00|12676204
94|000000000193|06-Aug-2018|107413282273|186.00|12676406
95|000000000193|06-Aug-2018|CCAFH2ARW672|200.00|12677174
96|000000000193|06-Aug-2018|107413299586|845.00|12677288
97|000000000193|06-Aug-2018|CCAFH2ARW674|3661.00|12677803
98|000000000193|06-Aug-2018|CCAFH1ARW676|478.00|12678101
99|000000000193|06-Aug-2018|107413318846|160.00|12678334
100|000000000193|06-Aug-2018|CCAFH1ARW677|999.00|12678432
101|000000000193|06-Aug-2018|107413330602|30.00|12678972
102|000000000193|06-Aug-2018|107413334197|358.00|12679174
103|000000000193|06-Aug-2018|CCAFH2ARW679|10000.00|12679490
104|000000000193|06-Aug-2018|CCAFH2ARW680|4063.00|12679820
105|000000000193|06-Aug-2018|CCAFH2ARW681|2097.00|12679997
106|000000000193|06-Aug-2018|107413348157|580.00|12680058
107|000000000193|06-Aug-2018|CCAFH1ARW682|5000.00|12680276
108|000000000193|06-Aug-2018|CCAFH1ARW683|4414.00|12680510
109|000000000193|06-Aug-2018|107413356249|426.00|12680596
110|000000000193|06-Aug-2018|107413357897|300.00|12680762
111|000000000193|06-Aug-2018|107413359086|250.00|12680800
112|000000000193|06-Aug-2018|107413359665|10.00|12680913
113|000000000193|06-Aug-2018|107413360674|300.00|12680930
114|000000000193|06-Aug-2018|107413364775|1227.00|12681145
115|000000000193|06-Aug-2018|107413369515|628.62|12681504
116|000000000193|06-Aug-2018|107413377425|5000.00|12681999
117|000000000193|06-Aug-2018|107413380258|706.00|12682166
118|000000000193|06-Aug-2018|107413378808|500.00|12682197
119|000000000193|06-Aug-2018|107413380022|10000.00|12682245
120|000000000193|06-Aug-2018|107413385464|1000.00|12682492
121|000000000193|06-Aug-2018|CCAFH2ARW685|1894.00|12682588
122|000000000193|06-Aug-2018|107413388545|100.00|12682668
123|000000000193|06-Aug-2018|107413389013|893.83|12682689
124|000000000193|06-Aug-2018|107413386942|499.14|12682727
125|000000000193|06-Aug-2018|107413389363|200.00|12682793
126|000000000193|06-Aug-2018|107413394422|840.00|12682941
127|000000000193|06-Aug-2018|107413397830|448.00|12683054
128|000000000193|06-Aug-2018|107413401130|706.82|12683166
129|000000000193|06-Aug-2018|107413401219|3000.00|12683182
130|000000000193|06-Aug-2018|107413402111|45.00|12683208
131|000000000193|06-Aug-2018|107413404262|699.00|12683282
132|000000000193|06-Aug-2018|107413405103|60.00|12683296
133|000000000193|06-Aug-2018|CCAFH1ARW688|2720.00|12683351
134|000000000193|06-Aug-2018|CCAFH2ARW689|200.00|12683555
135|000000000193|06-Aug-2018|CCAFH2ARW691|7810.00|12683819
136|000000000193|06-Aug-2018|CCAFH2ARW693|500.00|12683915
137|000000000193|06-Aug-2018|CCAFH2ARW695|416.00|12683985
138|000000000193|06-Aug-2018|CCAFH2ARW698|100.00|12684061
139|000000000193|06-Aug-2018|107413443454|2678.00|12684485
140|000000000193|06-Aug-2018|107413446986|58.00|12684577
141|000000000193|06-Aug-2018|107413448285|500.00|12684590
142|000000000193|06-Aug-2018|CCAFH2ARW699|40.00|12684625
143|000000000193|06-Aug-2018|CCAFH1ARW700|100.00|12684936
144|000000000193|06-Aug-2018|107413461685|99.00|12685030
145|000000000193|06-Aug-2018|107413472606|2400.00|12685205
146|000000000193|06-Aug-2018|107413475081|499.14|12685253
147|000000000193|06-Aug-2018|107413476755|32.00|12685283
148|000000000193|06-Aug-2018|107413485079|300.00|12685384
149|000000000193|06-Aug-2018|CCAFH2ARW701|500.00|12685404
150|000000000193|06-Aug-2018|107413489859|398.00|12685468
151|000000000193|06-Aug-2018|107413494321|398.00|12685519
152|000000000193|06-Aug-2018|107413497931|300.00|12685584
153|000000000193|06-Aug-2018|CCAFH2ARW702|4019.00|12685600
154|000000000193|06-Aug-2018|CCAFH1ARW703|410.00|12685655
155|000000000193|06-Aug-2018|CCAFH2ARW704|500.00|12685724
156|000000000193|06-Aug-2018|107413518075|25.00|12685824
157|000000000193|06-Aug-2018|107413522199|1000.00|12685867
158|000000000193|06-Aug-2018|CCAFH1ARW705|271.00|12685915
159|000000000193|06-Aug-2018|107413527134|69.00|12685925
160|000000000193|06-Aug-2018|CCAFH2ARW706|130.00|12686007
161|000000000193|06-Aug-2018|107413536446|199.00|12686031
162|000000000193|06-Aug-2018|CCAFH1ARW710|300.00|12686086
163|000000000193|06-Aug-2018|107413548192|1470.00|12686137
164|000000000330|06-Aug-2018|107413055255|837.82|12664739
165|000000000330|06-Aug-2018|107413057405|316.80|12664761
166|000000000330|06-Aug-2018|107413071570|102.12|12664950
167|000000000330|06-Aug-2018|107413078612|5.11|12665118
168|000000000330|06-Aug-2018|107413106235|20000.00|12666065
169|000000000330|06-Aug-2018|107413109369|396.80|12666256
170|000000000330|06-Aug-2018|107413112883|396.80|12666461
171|000000000330|06-Aug-2018|107413117859|10029.50|12666762
172|000000000330|06-Aug-2018|107413120295|5990.00|12666939
173|000000000330|06-Aug-2018|107413130699|171.80|12667566
174|000000000330|06-Aug-2018|107413132394|45000.00|12667665
175|000000000330|06-Aug-2018|107413133807|45000.00|12667751
176|000000000330|06-Aug-2018|107413151986|865.82|12668879
177|000000000330|06-Aug-2018|107413162997|45000.00|12669593
178|000000000330|06-Aug-2018|107413170650|3600.00|12670067
179|000000000330|06-Aug-2018|107413175019|4010.62|12670356
180|000000000330|06-Aug-2018|CCAFH1AAC963|7038.40|12670880
181|000000000330|06-Aug-2018|107413185054|25.53|12670888
182|000000000330|06-Aug-2018|107413194766|26240.00|12671429
183|000000000330|06-Aug-2018|107413196755|700000.00|12671532
184|000000000330|06-Aug-2018|107413206419|40000.00|12672090
185|000000000330|06-Aug-2018|107413207525|38000.00|12672173
186|000000000330|06-Aug-2018|107413219771|6667.00|12672968
187|000000000330|06-Aug-2018|107413232812|503.24|12673716
188|000000000330|06-Aug-2018|107413255499|2003.24|12675054
189|000000000330|06-Aug-2018|107413257413|710.62|12675162
190|000000000330|06-Aug-2018|107413284284|396.80|12676485
191|000000000330|06-Aug-2018|107413289351|181.80|12676803
192|000000000330|06-Aug-2018|107413309573|281.80|12677953
193|000000000330|06-Aug-2018|107413316957|721.80|12678236
194|000000000330|06-Aug-2018|107413323183|721.80|12678523
195|000000000330|06-Aug-2018|107413327671|1003.24|12678816
196|000000000330|06-Aug-2018|107413330202|10003.24|12678963
197|000000000330|06-Aug-2018|107413343255|2003.24|12679755
