14533329|000000000005|1761.9|INR|20180805205307|S|Y|107412961020
14533326|000000000005|408|INR|20180805205247|S|Y|107412961809
14533297|000000000005|200|INR|20180805204615|S|Y|107412957490
14533285|000000000005|20|INR|20180805204413|S|Y|107412956685
14533164|000000000005|1000|INR|20180805201756|S|Y|107412945604
14533160|000000000005|500|INR|20180805201748|S|Y|107412945398
14533145|000000000005|111|INR|20180805201400|S|Y|107412943911
14533138|000000000005|2000|INR|20180805201236|S|Y|107412942474
14533082|000000000005|3821|INR|20180805200008|S|Y|107412936464
14533067|000000000005|500|INR|20180805195634|S|Y|107412934454
14533043|000000000005|1018|INR|20180805195131|S|Y|107412931642
14533037|000000000005|500|INR|20180805194959|S|Y|107412930690
14533031|000000000005|290|INR|20180805194858|S|Y|107412931065
14532989|000000000005|1|INR|20180805193533|S|Y|107412924634
14532986|000000000005|7710|INR|20180805193455|S|Y|107412924186
14532959|000000000005|7|INR|20180805192918|S|Y|107412921557
14532948|000000000005|1|INR|20180805192644|S|Y|107412919652
14532902|000000000005|10|INR|20180805191537|S|Y|107412914906
14532844|000000000005|330|INR|20180805190215|S|Y|107412908457
14532812|000000000005|150|INR|20180805185620|S|Y|107412905745
14532781|000000000005|180|INR|20180805184739|S|Y|107412901578
14532769|000000000005|2000|INR|20180805184500|S|Y|107412900383
14532749|000000000005|1000|INR|20180805184153|S|Y|107412898424
14532689|000000000005|50|INR|20180805182813|S|Y|107412892906
14532686|000000000005|100|INR|20180805182759|S|Y|107412892965
14532659|000000000005|500|INR|20180805182238|S|Y|107412889914
14532653|000000000005|99|INR|20180805182111|S|Y|107412889694
14532643|000000000005|590|INR|20180805181816|S|Y|107412888272
14532626|000000000005|75|INR|20180805181435|S|Y|107412886822
14532594|000000000005|805|INR|20180805180507|S|Y|107412881262
14532591|000000000005|39|INR|20180805180357|S|Y|107412881450
14532579|000000000005|2000|INR|20180805180031|S|Y|107412879764
14532572|000000000005|1999|INR|20180805175815|S|Y|107412873943
14532560|000000000005|80|INR|20180805175217|S|Y|CCAFH1BBT899
14532501|000000000005|26|INR|20180805173432|S|Y|107412866380
14532473|000000000005|99|INR|20180805172637|S|Y|107412863229
14532419|000000000005|111|INR|20180805170955|S|Y|107412855465
14532415|000000000005|125|INR|20180805170825|S|Y|107412854298
14532375|000000000005|111|INR|20180805165737|S|Y|107412849542
14532297|000000000005|600|INR|20180805164141|S|Y|107412843206
14532259|000000000005|111|INR|20180805163214|S|Y|107412839097
14532240|000000000005|7728|INR|20180805162338|S|Y|107412835439
14532191|000000000005|1|INR|20180805160843|S|Y|107412828522
14532133|000000000005|11275|INR|20180805155207|S|Y|107412822489
14532114|000000000005|100|INR|20180805154629|S|Y|107412817593
14532111|000000000005|100|INR|20180805154434|S|Y|107412818622
14532060|000000000005|2908.61|INR|20180805153255|S|Y|107412814015
14532024|000000000005|400|INR|20180805152449|S|Y|107412810374
14532017|000000000005|109|INR|20180805152312|S|Y|107412809515
14532007|000000000005|1111|INR|20180805152134|S|Y|107412808455
14531962|000000000005|349|INR|20180805151249|S|Y|107412805303
14531940|000000000005|7557|INR|20180805150613|S|Y|107412799269
14531933|000000000005|3208.42|INR|20180805150505|S|Y|107412801237
14531921|000000000005|6479|INR|20180805150226|S|Y|107412799523
14531910|000000000005|320|INR|20180805150026|S|Y|107412796529
14531842|000000000005|2659|INR|20180805144738|S|Y|107412794183
14531769|000000000005|400|INR|20180805143503|S|Y|107412788716
14531761|000000000005|1|INR|20180805143320|S|Y|107412787766
14531725|000000000005|330|INR|20180805142758|S|Y|107412785478
14531676|000000000005|838|INR|20180805141842|S|Y|107412780947
14531619|000000000005|3581|INR|20180805140219|S|Y|107412773333
14531615|000000000005|2903|INR|20180805140208|S|Y|107412773483
14531589|000000000005|900|INR|20180805135433|S|Y|107412769609
14531575|000000000005|3477|INR|20180805134945|S|Y|107412767227
14531521|000000000005|3671|INR|20180805133624|S|Y|107412760406
14531508|000000000005|390|INR|20180805133308|S|Y|107412758705
14531503|000000000005|20|INR|20180805133209|S|Y|107412758349
14531490|000000000005|111|INR|20180805132834|S|Y|107412755698
14531456|000000000005|280|INR|20180805132004|S|Y|107412751361
14531412|000000000005|320|INR|20180805131329|S|Y|107412748434
14531384|000000000005|500|INR|20180805130658|S|Y|107412742439
14531379|000000000005|342.2|INR|20180805130621|S|Y|107412744180
14531373|000000000005|50|INR|20180805130545|S|Y|107412740271
14531371|000000000005|14729|INR|20180805130515|S|Y|107412743772
14531315|000000000005|200|INR|20180805125514|S|Y|107412739245
14531311|000000000005|25.33|INR|20180805125424|S|Y|107412739076
14531302|000000000005|200|INR|20180805125255|S|Y|107412738365
14531303|000000000005|1132|INR|20180805125254|S|Y|107412738373
14531287|000000000005|2480|INR|20180805125022|S|Y|107412736500
14531253|000000000005|555|INR|20180805124417|S|Y|107412733129
14531250|000000000005|4291|INR|20180805124354|S|Y|107412733398
14531244|000000000005|1000|INR|20180805124214|S|Y|107412732025
14531237|000000000005|2653.82|INR|20180805124104|S|Y|107412731648
14531152|000000000005|426|INR|20180805122633|S|Y|107412721337
14531148|000000000005|4860|INR|20180805122615|S|Y|107412723413
14531082|000000000005|149|INR|20180805121409|S|Y|107412716164
14531044|000000000005|500|INR|20180805120641|S|Y|107412712884
14531023|000000000005|4000|INR|20180805120305|S|Y|107412709104
14530996|000000000005|500|INR|20180805115835|S|Y|107412707867
14530915|000000000005|2000|INR|20180805114744|S|Y|107412697888
14530903|000000000005|100|INR|20180805114626|S|Y|107412701328
14530851|000000000005|3273|INR|20180805113551|S|Y|107412695120
14530846|000000000005|111|INR|20180805113508|S|Y|107412693831
14530792|000000000005|111|INR|20180805112351|S|Y|107412689805
14530773|000000000005|100|INR|20180805112103|S|Y|107412687382
14530723|000000000005|2790|INR|20180805111212|S|Y|107412682879
