06/08/2018|CCAFH1AAH505|3903.000|38284837
06/08/2018|107413181592|1503.240|38292386
06/08/2018|107413051990|306.370|38280481
06/08/2018|CCAFH1AAH506|3742.200|38292116
06/08/2018|107413138757|21600.000|38287622
06/08/2018|CCAFH2AAH512|4188.000|38317481
06/08/2018|CCAFH2AAH516|2418.000|38320851
06/08/2018|107413407124|93600.000|38315091
06/08/2018|107413385565|1003.240|38312907
06/08/2018|107413372465|10.210|38311809
06/08/2018|CCAFH2AAH514|3853.000|38320257
06/08/2018|107413195622|200000.000|38293813
06/08/2018|107413216648|1667.000|38295786
06/08/2018|107413270544|303.240|38301261
06/08/2018|107413270972|42452.000|38301257
06/08/2018|CCAFH1AAH511|1011.800|38311086
06/08/2018|107413405720|150000.000|38314959
06/08/2018|107413267600|1003.240|38300893
06/08/2018|107413432394|35000.000|38316774
06/08/2018|107413323045|2003.240|38306848
06/08/2018|107413463307|5504.000|38318824
06/08/2018|CCAFH2AAH504|2619.000|38280102
06/08/2018|107413486519|791.800|38320155
06/08/2018|CCAFH1AAH509|5547.000|38307312
06/08/2018|107413180530|11149.000|38292318
06/08/2018|107413251405|510.620|38299258
06/08/2018|107413107605|50000.000|38284117
06/08/2018|107413095432|175000.000|38282972
06/08/2018|CCAFH1AAH503|6983.000|38279907
06/08/2018|CCAFH1AAH510|2788.460|38308017
06/08/2018|107413250594|10535.000|38299256
06/08/2018|107413200462|70000.000|38294300
06/08/2018|107413540966|149.000|38322663
06/08/2018|107413549054|395.000|38322915
06/08/2018|CCAFH1BLA291|1312.500|38280877
06/08/2018|107413162324|1237.000|38290258
06/08/2018|107413167591|1200.000|38290859
06/08/2018|107413169116|20.000|38290930
06/08/2018|107413209496|375.000|38295341
06/08/2018|107413221226|98.000|38296335
06/08/2018|107413258493|475.000|38299983
06/08/2018|107413263112|475.000|38300454
06/08/2018|107413271982|650.000|38301415
06/08/2018|107413332235|610.420|38307848
06/08/2018|107413338973|1080.000|38308579
06/08/2018|107413353208|199.000|38309939
06/08/2018|107413354433|98.000|38310084
06/08/2018|107413389485|509.000|38313279
06/08/2018|CCAFH1BLA323|1650.000|38319314
06/08/2018|CCAFH2BLA287|711.000|38279906
06/08/2018|107413124994|190.000|38285926
06/08/2018|107413157747|184.000|38289709
06/08/2018|107413344419|250.000|38309125
06/08/2018|107413358543|783.350|38310587
06/08/2018|107413345345|500.000|38309240
06/08/2018|107413345617|5350.000|38309280
06/08/2018|107413350676|1355.000|38309710
06/08/2018|107413418134|1121.000|38315873
06/08/2018|CCAFH1BLA326|185.000|38321402
06/08/2018|107413325775|1257.000|38307143
