107413023376,414.00,112831051,05/08/2018
107412718041,1200.00,100818141,05/08/2018
107412724566,4589.00,100830614,05/08/2018
107412725347,529.50,100831748,05/08/2018
107412725300,32.00,100832584,05/08/2018
107412653300,1000.00,100686839,05/08/2018
107412683862,550.00,100750135,05/08/2018
107412700405,811.82,100784346,05/08/2018
107412753609,1217.80,100887358,05/08/2018
107412897068,245.40,101126417,05/08/2018
107412909189,10000.00,101150726,05/08/2018
107412915819,385.48,101163787,05/08/2018
107412920076,343.78,101172872,05/08/2018
107412927783,50.00,101188548,05/08/2018
107412934186,100.00,101202035,05/08/2018
107412937066,75.99,101207895,05/08/2018
CCAFH1BPP354,200.00,112718874,05/08/2018
107412734597,94.40,100849057,05/08/2018
107412856207,164.00,101059910,05/08/2018
107412873350,402.80,101085938,05/08/2018
107412882493,125.00,101100243,05/08/2018
107412892341,301.80,101116764,05/08/2018
107412589302,5081.08,100574261,05/08/2018
107412652076,3917.00,100685068,05/08/2018
107412669693,1037.00,100721190,05/08/2018
107412769431,249.20,100915414,05/08/2018
107412770455,324.48,100917358,05/08/2018
CCAFH2BPP332,735.00,101098618,05/08/2018
107412890911,35000.00,101114871,05/08/2018
107412564035,1.17,100049431,05/08/2018
107412573603,26.00,100543354,05/08/2018
107412580536,98.00,100559988,05/08/2018
107412580781,10.00,100560312,05/08/2018
107412737679,500.08,100856946,05/08/2018
107412738794,435.92,100857283,05/08/2018
107412774725,164200.00,100924350,05/08/2018
CCAFH2BPP320,412.00,100948901,05/08/2018
107412790236,246.40,100951348,05/08/2018
107412798166,5000.00,100965631,05/08/2018
107412813892,1.00,100990913,05/08/2018
107412815733,200.40,100995040,05/08/2018
107412874401,200.00,101088929,05/08/2018
107412567506,2017.00,100159389,05/08/2018
CCAFH1BPP304,279.00,100594171,05/08/2018
107412624977,2342.46,100630004,05/08/2018
107412894117,434.04,101121986,05/08/2018
107412550096,426.00,714482652,05/08/2018
107412607553,100.00,100602318,05/08/2018
107412625805,974.64,100630009,05/08/2018
107412781191,50000.00,100935787,05/08/2018
107412781455,4.00,100935922,05/08/2018
107412811366,25.00,100987332,05/08/2018
107412843425,438.92,101037903,05/08/2018
107412871223,500.10,101084383,05/08/2018
107412573267,1703.62,100539649,05/08/2018
107412580874,461.80,100560576,05/08/2018
